2024-05-16 07:05:188 INFO  VerificationHelper:104 - Element text is displayed:: [[ChromeDriver: chrome on windows (c2c6f1038de34c0f22b96d1b37913494)] -> xpath: //button[@id='onetrust-accept-btn-handler']]
2024-05-16 07:05:227 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:343 INFO  CookieBannerPage:114 - Accept all cookies button clicked
2024-05-16 07:05:412 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:615 INFO  TopMenuNavigationPage:166 - About Us link is clicked
2024-05-16 07:05:616 INFO  AboutUsPage:40 - Getting About Us Text
2024-05-16 07:05:664 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:664 INFO  AboutUsPage:45 - Asserting all links count
2024-05-16 07:05:999 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:219 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:462 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:750 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:934 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:107 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:342 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:666 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:681 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:797 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:856 INFO  AboutUsPage:26 - Careers Link is displayed and enabled
2024-05-16 07:05:38 INFO  AboutUsPage:28 - Clicked on Careers Link
2024-05-16 07:05:78 INFO  steps:53 - Parent Window Id: 190BFD4EE08F5AECB5D5C24A65C19724
2024-05-16 07:05:288 INFO  VerificationHelper:128 - BasePage title is: Careers | LexisNexis Risk Solutions Group
2024-05-16 07:05:298 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:640 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (c2c6f1038de34c0f22b96d1b37913494)] -> xpath: //button[@id='onetrust-pc-btn-handler']]
2024-05-16 07:05:670 INFO  VerificationHelper:104 - Element text is displayed:: [[ChromeDriver: chrome on windows (c2c6f1038de34c0f22b96d1b37913494)] -> xpath: //button[@id='onetrust-pc-btn-handler']]
2024-05-16 07:05:689 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:689 INFO  CookieBannerPage:125 - Cookie settings button clicked
2024-05-16 07:05:938 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (c2c6f1038de34c0f22b96d1b37913494)] -> css selector: button.save-preference-btn-handler]
2024-05-16 07:05:962 INFO  VerificationHelper:104 - Element text is displayed:: [[ChromeDriver: chrome on windows (c2c6f1038de34c0f22b96d1b37913494)] -> css selector: button.save-preference-btn-handler]
2024-05-16 07:05:979 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:115 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (c2c6f1038de34c0f22b96d1b37913494)] -> xpath: //strong[normalize-space()='Explore More']]
2024-05-16 07:05:129 INFO  VerificationHelper:104 - Element text is displayed:: [[ChromeDriver: chrome on windows (c2c6f1038de34c0f22b96d1b37913494)] -> xpath: //strong[normalize-space()='Explore More']]
2024-05-16 07:05:144 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
